Product_ID;SKU_Code;Product_Name;Merchant_Name ;Product_Currency;Recommended_Retail_Price_with_VAT_(Resellers currency);category_id
7071;6.2811E+12;GameStop Gift Card $5;GameStop;SAR;18.75;
5778;6.2811E+12;Go Golden 200 GB -  6 months;Go Telecom;SAR;750;
7156;6.28704E+12;Go Unlimited for 3 Months;Go Telecom;SAR;832.6;
7157;6.28704E+12;Go Unlimited for 6 Months;Go Telecom;SAR;1446.01;
6759;6.2811E+12;Google Play EUR 50  (French Store Works in France Only);Google Play French Store;SAR;236.95;
6758;6.2811E+12;Google Play EUR 25  (French Store Works in France Only);Google Play French Store;SAR;119.05;
6757;6.2811E+12;Google Play EUR 10  (French Store Works in France Only);Google Play French Store;SAR;47.965;
6756;6.2811E+12;Google Play EUR 5  (French Store Works in France Only);Google Play French Store;SAR;24.27;
6215;4.2514E+12;Google Play Gift Card SAR400 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;400;
6831;6.2811E+12;Google Play Gift Card SAR 5 (KSA Store);Google Play KSA Store;SAR;5;
6000;4.2514E+12;Google Play Gift Card SAR50 (KSA Store);Google Play KSA Store;SAR;50;
6302;6.2811E+12;Google Play Gift Card SAR200 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;200;
5999;4.2514E+12;GooglePlay Gift Card SAR20 (KSA Store);Google Play KSA Store;SAR;20;
6214;4.2514E+12;Google Play Gift Card SAR300 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;300;
6213;4.2514E+12;Google Play Gift Card SAR100 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;100;
6301;4.2514E+12;Google Play Gift Card SAR75 (Saudi Store Works in KSA Only);Google Play KSA Store;SAR;75;
6718;6.2811E+12;Google Play Gift Code 500AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;534.037;
6477;6.2811E+12;Google Play Gift Code 100AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;108.339;
6476;6.2811E+12;Google Play Gift Code 50AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;53.404;
7202;6.28704E+12;Google Play Gift Code 300AED (UAE Store Works in UAE Only).;Google Play UAE Store;AED;320.422;
6475;6.2811E+12;Google Play Gift Code 30AED (UAE Store Works in UAE Only);Google Play UAE Store;AED;32.042;
6578;6.2811E+12;Google Play GBP50 (UK Store Works in UK Only);Google Play UK Store;SAR;281.65;
6576;6.2811E+12;Google Play GBP10 (UK Store Works in UK Only);Google Play UK Store;SAR;58.6;
6577;6.2811E+12;Google Play GBP25 (UK Store Works in UK Only);Google Play UK Store;SAR;143.05;
4618;6.2811E+12;Google Play $10 (US Store Works in USA Only);Google Play US Store;SAR;37.5;
4620;6.2811E+12;Google Play $50 (US Store Works in USA Only);Google Play US Store;SAR;187.5;
5432;6.2811E+12;Google Play $15 (US Store Works in USA Only);Google Play US Store;SAR;56.25;
6355;6.2811E+12;Google Play $5 (US Store Works in USA Only);Google Play US Store;SAR;19.548;
6597;6.2811E+12;Google Play $20 (US Store Works in USA Only);Google Play US Store;SAR;75;
4775;6.2811E+12;Google Play $25 (US Store Works in USA Only);Google Play US Store;SAR;93.75;
6636;6.2811E+12;Green Man Gaming GiftCard $20;Green Man;SAR;75;
6634;6.2811E+12;Green Man Gaming GiftCard $5;Green Man;SAR;18.75;
6638;6.2811E+12;Green Man Gaming GiftCard $50;Green Man;SAR;187.5;
6640;6.2811E+12;Green Man Gaming GiftCard $40;Green Man;SAR;150;
6637;6.2811E+12;Green Man Gaming GiftCard $30;Green Man;SAR;112.5;
6635;6.2811E+12;Green Man Gaming GiftCard $10;Green Man;SAR;37.5;
6639;6.2811E+12;Green Man Gaming GiftCard $100;Green Man;SAR;375;
6985;6.28704E+12;Huawei Gift Card SAR 10 (KSA Store);Huawei Gift Cards ;SAR;10;
6989;6.28704E+12;Huawei Gift Card AED 10 (UAE Store);Huawei Gift Cards ;AED;10.681;
7026;6.28704E+12;Huawei Gift Card IQD 3500 (Iraq Store);Huawei Gift Cards ;SAR;9;
6066;6.28704E+12;Huawei Gift Card EGP 100;Huawei Gift Cards ;EGP;12.695;
7029;6.28704E+12;Huawei Gift Card IQD 30000 (Iraq Store);Huawei Gift Cards ;SAR;76.9;
6988;6.28704E+12;Huawei Gift Card SAR 100 (KSA Store);Huawei Gift Cards ;SAR;100;
6991;6.28704E+12;Huawei Gift Card AED 50 (UAE Store);Huawei Gift Cards ;AED;53.404;
6987;6.28704E+12;Huawei Gift Card SAR 50 (KSA Store);Huawei Gift Cards ;SAR;50;
6990;6.28704E+12;Huawei Gift Card AED 25 (UAE Store);Huawei Gift Cards ;AED;26.702;
6992;6.28704E+12;Huawei Gift Card AED 100 (UAE Store);Huawei Gift Cards ;AED;106.807;
6065;6.28704E+12;Huawei Gift Card EGP 50;Huawei Gift Cards ;EGP;7.87;
7028;6.28704E+12;Huawei Gift Card IQD 15000 (Iraq Store);Huawei Gift Cards ;SAR;38.45;
6986;6.28704E+12;Huawei Gift Card SAR 25 (KSA Store);Huawei Gift Cards ;SAR;25;
7027;6.28704E+12;Huawei Gift Card IQD 8000 (Iraq Store);Huawei Gift Cards ;SAR;20.52;
6325;6.2811E+12;Hulu Card $25;Hulu;SAR;93.75;
6327;6.2811E+12;Hulu Card $50;Hulu;SAR;187.5;
6268;6.2811E+12;Hunger Station Drivers Voucher SR10;Hunger Station Drivers Vouchers;SAR;10;
6267;6.2811E+12;Hunger Station Drivers Voucher SR5;Hunger Station Drivers Vouchers;SAR;5;
6269;6.2811E+12;Hunger Station Drivers Voucher SR50;Hunger Station Drivers Vouchers;SAR;50;
6273;6.2811E+12;Hunger Station Drivers Voucher SR1000;Hunger Station Drivers Vouchers;SAR;1000;
6271;6.2811E+12;Hunger Station Drivers Voucher SR200;Hunger Station Drivers Vouchers;SAR;200;
6270;6.2811E+12;Hunger Station Drivers Voucher SR100;Hunger Station Drivers Vouchers;SAR;100;
6272;6.2811E+12;Hunger Station Drivers Voucher SR500;Hunger Station Drivers Vouchers;SAR;500;
7288;6.28704E+12;IMO Card $10 (INT);IMO;SAR;37.5;
7289;6.28704E+12;IMO Card $50 (INT);IMO;SAR;187.5;
7286;6.28704E+12;IMO Card $1 (INT);IMO;SAR;3.75;
7290;6.28704E+12;IMO Card $100 (INT);IMO;SAR;375;
7287;6.28704E+12;IMO Card $5 (INT);IMO;SAR;18.75;
6426;6.28704E+12;iTunes Gift Card EUR 50 (France Store);iTunes Gift Cards France Store;EUR;214.258;
6425;6.28704E+12;iTunes Gift Card EUR 25 (France Store);iTunes Gift Cards France Store;EUR;116.291;
6424;6.28704E+12;iTunes Gift Card EUR 10 (France Store);iTunes Gift Cards France Store;EUR;50.054;
6305;6.2811E+12;iTunes gift card SAR75- (Saudi Store Only);iTunes Gift Cards KSA Store;SAR;75;
6218;5.45054E+12;iTunes Gift Card SAR500 - (Saudi Store).;iTunes Gift Cards KSA Store;SAR;500;
6307;6.2811E+12;iTunes gift card SAR750- (Saudi Store Only);iTunes Gift Cards KSA Store;SAR;750;
6308;6.2811E+12;iTunes gift card SAR1000- (Saudi Store Only);iTunes Gift Cards KSA Store;SAR;1000;
6216;5.45054E+12;iTunes  Gift Card SAR100 - (Saudi Store).;iTunes Gift Cards KSA Store;SAR;100;
6217;5.45054E+12;iTunes  Gift Card SAR250 - (Saudi Store).;iTunes Gift Cards KSA Store;SAR;250;
6280;6.2811E+12;iTunes gift card SAR50- (Saudi Store Only);iTunes Gift Cards KSA Store;SAR;50;
6306;6.2811E+12;iTunes gift card SAR150- (Saudi Store Only);iTunes Gift Cards KSA Store;SAR;150;
6479;6.2811E+12;iTunes  Gift Card AED100 - (UAE Store);iTunes Gift Cards UAE Store;AED;106.501;
6480;6.2811E+12;iTunes  Gift Card AED250 - (UAE Store);iTunes Gift Cards UAE Store;AED;266.253;
6665;6.2811E+12;iTunes  Gift Card AED500 - (UAE Store);iTunes Gift Cards UAE Store;AED;534.037;
6478;6.2811E+12;iTunes  Gift Card AED50 - (UAE Store);iTunes Gift Cards UAE Store;AED;53.251;
3252;6.2811E+12;Apple & iTunes Giftcard $25 (US Store);iTunes Gift Cards US Store;SAR;93.75;
5753;6.2811E+12;Apple Music - 12 Months Membership Gift Card;iTunes Gift Cards US Store;SAR;426.938;
5717;6.2811E+12;Apple & iTunes Giftcard $400 (US Store);iTunes Gift Cards US Store;SAR;1500;
5126;6.2811E+12;Apple & iTunes Giftcard $100 (US Store);iTunes Gift Cards US Store;SAR;375;
5718;6.2811E+12;Apple & iTunes Giftcard $500 (US Store);iTunes Gift Cards US Store;SAR;1875;
5992;6.2811E+12;Apple Music - 3 Months Membership Gift Card;iTunes Gift Cards US Store;SAR;129.329;
3251;6.2811E+12;Apple & iTunes Giftcard $15 (US Store);iTunes Gift Cards US Store;SAR;56.25;
6282;6.2811E+12;iTunes Gift Card $2 (US Store);iTunes Gift Cards US Store;SAR;7.5;
4235;6.2811E+12;Apple & iTunes Giftcard $10 (US Store);iTunes Gift Cards US Store;SAR;37.5;
4967;6.2811E+12;Apple & iTunes Giftcard $50 (US Store);iTunes Gift Cards US Store;SAR;187.5;
5522;6.2811E+12;Apple & iTunes Giftcard $5 (US Store);iTunes Gift Cards US Store;SAR;18.75;
5524;6.2811E+12;Apple & iTunes Giftcard $40 (US Store);iTunes Gift Cards US Store;SAR;150;
5523;6.2811E+12;Apple & iTunes Giftcard $20 (US Store);iTunes Gift Cards US Store;SAR;75;
6112;6.2811E+12;Apple & iTunes Giftcard $250 (US Store);iTunes Gift Cards US Store;SAR;937.5;
5716;6.2811E+12;Apple & iTunes Giftcard $300 (US Store);iTunes Gift Cards US Store;SAR;1125;
6304;6.2811E+12;iTunes Gift Card $3 (US Store);iTunes Gift Cards US Store;SAR;11.25;
5527;6.2811E+12;Apple & iTunes Giftcard $200 (US Store);iTunes Gift Cards US Store;SAR;750;
6077;6.2811E+12;Apple & iTunes Giftcard $30 (US Store);iTunes Gift Cards US Store;SAR;112.669;
5526;6.2811E+12;Apple & iTunes Giftcard $150 (US Store);iTunes Gift Cards US Store;SAR;562.5;
6303;6.2811E+12;iTunes Gift Card $4 (US Store);iTunes Gift Cards US Store;SAR;15;
5525;6.2811E+12;Apple & iTunes Giftcard $60 (US Store);iTunes Gift Cards US Store;SAR;225;
6547;6.2811E+12;Apple & iTunes Giftcard $450 (US Store);iTunes Gift Cards US Store;SAR;1687.5;
5060;6.2811E+12;Two Years subscription for one device can be used on Windows Mac Android phones & Tablets;iZone Cloud;SAR;310.5;
5059;6.2811E+12;One year subscription for one device can be used on Windows Mac Android phones & Tablets;iZone Cloud;SAR;207;
5061;6.2811E+12;Three years subscription for One Device can be used on Windows Mac Android phones & Tablets;iZone Cloud;SAR;412.85;
5943;6.2811E+12;iZone Protect Gold-6 Months Subscription;iZone Protect ;AED;101.363;
5944;6.2811E+12;iZone Protect-1 Year Subscription ;iZone Protect ;AED;206.389;
6995;6.28704E+12;Jarir E-GiftCard SAR 30;Jarir Giftcards;SAR;30;
6999;6.28704E+12;Jarir E-GiftCard SAR 300;Jarir Giftcards;SAR;300;
6997;6.28704E+12;Jarir E-GiftCard SAR 100;Jarir Giftcards;SAR;100;
6998;6.28704E+12;Jarir E-GiftCard SAR 150;Jarir Giftcards;SAR;150;
7001;6.28704E+12;Jarir E-GiftCard SAR 1000;Jarir Giftcards;SAR;1000;
6996;6.28704E+12;Jarir E-GiftCard SAR 50;Jarir Giftcards;SAR;50;
7000;6.28704E+12;Jarir E-GiftCard SAR 500;Jarir Giftcards;SAR;500;
6787;6.2811E+12;Jawaker Card - 400000 Token;Jawaker;SAR;187.5;
6788;6.2811E+12;Jawaker Card - 525000 Token;Jawaker;SAR;243.75;
6784;6.2811E+12;Jawaker Card - 70000 Token;Jawaker;SAR;37.5;
6783;6.2811E+12;Jawaker Card - 32500 Token;Jawaker;SAR;18.75;
6789;6.2811E+12;Jawaker Card - 825000 Token;Jawaker;SAR;375;
6782;6.2811E+12;Jawaker Card - 4250 Token;Jawaker;SAR;3.75;
6786;6.2811E+12;Jawaker Card - 230000 Token;Jawaker;SAR;112.5;
6785;6.2811E+12;Jawaker Card - 150000 Token;Jawaker;SAR;75;
7317;4.40002E+11;Jawwy TV Lite 12 months subscriptiont- EGP Store;Jawwy TV - Egypt ;EGP;16.693;
7321;6.40002E+11;Jawwy TV Premium 3 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;32.66;
7322;7.40002E+11;Jawwy TV Premium 6 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;55.158;
7319;1.14E+12;Jawwy TV Classic 6 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;32.66;
7320;1.24E+12;Jawwy TV Classic 12 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;54.433;
7315;2.40002E+11;Jawwy TV Lite 3 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;5.805;
7318;1.04E+12;Jawwy TV Classic 3 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;18.869;
7316;3.40002E+11;Jawwy TV Lite 6 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;10.159;
7323;8.40002E+11;Jawwy TV Premium 12 months subscription- EGP Store;Jawwy TV - Egypt ;EGP;92.174;
7386;6.28704E+12;Jawwy TV Premium 3 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;79.776;
7387;6.28704E+12;Jawwy TV Premium 6 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;135.907;
7382;6.28704E+12;Jawwy TV Lite 12 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;40.768;
7381;6.28704E+12;Jawwy TV Lite 6 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;24.817;
7388;6.28704E+12;Jawwy TV Premium 12 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;223.066;
7384;6.28704E+12;Jawwy TV Classic 6 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;79.776;
7385;6.28704E+12;Jawwy TV Classic 12 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;132.952;
7380;6.28704E+12;Jawwy TV Lite 3 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;14.18;
7383;6.28704E+12;Jawwy TV Classic 3 months subscription- Iraq Store;Jawwy TV - Iraq;SAR;46.529;
7378;6.28704E+12;Jawwy TV Premium 6 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;170.246;
7373;6.28704E+12;Jawwy TV Lite 12 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;51.704;
7379;6.28704E+12;Jawwy TV Premium 12 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;285.821;
7375;6.28704E+12;Jawwy TV Classic 6 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;100.36;
7376;6.28704E+12;Jawwy TV Classic 12 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;170.246;
7377;6.28704E+12;Jawwy TV Premium 3 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;103.339;
7371;6.28704E+12;Jawwy TV Lite 3 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;18.182;
7374;6.28704E+12;Jawwy TV Classic 3 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;59.306;
7372;6.28704E+12;Jawwy TV Lite 6 months subscription- Jordan Store;Jawwy TV - Jordan;SAR;30.348;
7362;6.28704E+12;Jawwy TV Lite 3 months subscription- Oman Store;Jawwy TV - Oman;SAR;35.846;
7369;6.28704E+12;Jawwy TV Premium 6 months subscription- Oman Store;Jawwy TV - Oman;SAR;335.915;
7363;6.28704E+12;Jawwy TV Lite 6 months subscription- Oman Store;Jawwy TV - Oman;SAR;61.606;
7370;6.28704E+12; Jawwy TV Premium 12 months subscription- Oman Store;Jawwy TV - Oman;SAR;559.946;
7367;6.28704E+12;Jawwy TV Classic 12 months subscription- Oman Store;Jawwy TV - Oman;SAR;335.915;
7368;6.28704E+12; Jawwy TV Premium 3 months subscription- Oman Store;Jawwy TV - Oman;SAR;201.618;
7364;6.28704E+12;Jawwy TV Lite 12 months subscription- Oman Store;Jawwy TV - Oman;SAR;100.694;
7365;6.28704E+12;Jawwy TV Classic 3 months subscription- Oman Store;Jawwy TV - Oman;SAR;117.61;
7366;6.28704E+12;Jawwy TV Classic 6 months subscription- Oman Store;Jawwy TV - Oman;SAR;201.618;
7351;6.28704E+12;Jawwy TV Premium 6 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;101.855;
7348;6.28704E+12;Jawwy TV Classic 6 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;59.996;
7347;6.28704E+12;Jawwy TV Classic 3 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;34.88;
7344;6.28704E+12;Jawwy TV Lite 3 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;10.81;
7350;6.28704E+12;Jawwy TV Premium 3 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;59.996;
7352;6.28704E+12;Jawwy TV Premium 12 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;167.417;
7346;6.28704E+12;Jawwy TV Lite 12 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;30.682;
7349;6.28704E+12;Jawwy TV Classic 12 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;97.658;
7345;6.28704E+12;Jawwy TV Lite 6 months subscription- Tunisia Store;Jawwy TV - Tunisia;SAR;18.837;
7330;6.28704E+12;Jawwy TV Premium 3 months subscription (UAE Store);Jawwy TV - UAE;AED;219.823;
7325;6.28704E+12;Jawwy TV Lite 6 months subscription (UAE Store);Jawwy TV - UAE;AED;67.168;
7329;6.28704E+12;Jawwy TV Classic 12 months subscription (UAE Store);Jawwy TV - UAE;AED;366.359;
7328;6.28704E+12;Jawwy TV Classic 6 months subscription (UAE Store);Jawwy TV - UAE;AED;219.823;
7324;6.28704E+12;Jawwy TV Lite 3 months subscription (UAE Store);Jawwy TV - UAE;AED;39.08;
7327;6.28704E+12;Jawwy TV Classic 3 months subscription (UAE Store);Jawwy TV - UAE;AED;128.23;
7332;6.28704E+12;Jawwy TV Premium 12 months subscription (UAE Store);Jawwy TV - UAE;AED;610.607;
7331;6.28704E+12;Jawwy TV Premium 6 months subscription (UAE Store);Jawwy TV - UAE;AED;372.478;
7326;6.28704E+12;Jawwy TV Lite 12 months subscription (UAE Store);Jawwy TV - UAE;AED;109.899;
6322;6.2811E+12;Jeeny Card SAR80;Jeeny;SAR;80;
6321;6.2811E+12;Jeeny Card SAR40;Jeeny;SAR;40;
3705;6.2811E+12;Jumblo EUR 10 Voucher;Jumblo;EUR;53.896;
4355;6.2811E+12;Jumblo EUR 50 Voucher;Jumblo;EUR;269.481;
3706;6.2811E+12;Jumblo EUR 25 Voucher;Jumblo;EUR;134.741;
6791;6.28704E+12;Kalyan Jewellers GiftCard - KWD 10;Kalyan;KWD;128.033;
6794;6.28704E+12;Kalyan Jewellers GiftCard - KWD 100;Kalyan;KWD;1280.327;
6792;6.28704E+12;Kalyan Jewellers GiftCard - KWD 30;Kalyan;KWD;384.098;
6793;6.28704E+12;Kalyan Jewellers GiftCard - KWD 50;Kalyan;KWD;640.164;
5528;6.2811E+12;Karma Koin $10;karma koin;USD;44.85;
5529;6.2811E+12;Karma Koin $25;karma koin;USD;98.063;
1201;6.2811E+12;Khan Wars - 3000 Coins;khanWars ;EUR;131.654;
1199;6.2811E+12;Khan Wars - 600 Coins;khanWars ;EUR;36.845;
1197;6.2811E+12;Khan Wars - 200 Coins;khanWars ;EUR;15.777;
1198;6.2811E+12;Khan Wars - 300 Coins;khanWars ;EUR;21.02;
1200;6.2811E+12;Khan Wars - 1000 Coins;khanWars ;EUR;52.622;
4656;6.2811E+12;LadyPopular card - 400 diamonds;Ladypopular 3 (Fashion Arena);EUR;131.703;
4655;6.2811E+12;LadyPopular card - 135 diamonds ;Ladypopular 3 (Fashion Arena);EUR;51.299;
4652;6.2811E+12;LadyPopular card - 27 diamonds;Ladypopular 3 (Fashion Arena);EUR;15.777;
4653;6.2811E+12;LadyPopular card - 40 diamonds;Ladypopular 3 (Fashion Arena);EUR;21.02;
5756;6.2811E+12;Lamsa - 12 Months subscription;Lamsa FZ-LLC;SAR;310.5;
4780;6.2811E+12;League Of Legends - $25 Card (North America);League of Legends - Riot;SAR;93.75;
6538;6.2811E+12;League Of Legends - €20 Card;League of Legends - Riot;SAR;91;
5540;6.2811E+12;League Of Legends - $50 Card (North America);League of Legends - Riot;SAR;187.5;
6537;6.2811E+12;League Of Legends - €10 Card;League of Legends - Riot;SAR;46.075;
4779;6.2811E+12;League Of Legends - $10 Card (North America);League of Legends - Riot;SAR;37.5;
7136;6.28704E+12;Legends of Runeterra 1950 (MENA);Legends of Runeterra;SAR;120.75;
7135;6.28704E+12;Legends of Runeterra 950 (MENA);Legends of Runeterra;SAR;60.375;
6007;6.28704E+12;Loops $150 - 17350 Coins;Loops;USD;588.375;
5994;6.28704E+12;Loops $15 - 1700 Coins;Loops;USD;58.838;
6006;6.28704E+12;Loops $80 - 9150 Coins;Loops;USD;313.8;
6438;6.2811E+12;Lords Mobile Card (Gem Packed);Lords Mobile;SAR;215.579;
6437;6.2811E+12;Lords Mobile Card (Bursting with Riches);Lords Mobile;SAR;86.204;
6433;6.2811E+12;Lords Mobile Card (Frosty Special);Lords Mobile;SAR;21.516;
6436;6.2811E+12;Lords Mobile Card (Boot Camp);Lords Mobile;SAR;86.204;
6435;6.2811E+12;Lords Mobile Card (Material Madness);Lords Mobile;SAR;86.204;
6434;6.2811E+12;Lords Mobile Card (Monster Slayer);Lords Mobile;SAR;21.516;
6439;6.2811E+12;Lords Mobile Card (Be a Champion!);Lords Mobile;SAR;431.204;
